"kodeWilayah";"nama";"idLevelWilayah";"mstKodeWilayah";"indukProvinsi";"kodeWilayahIndukProvinsi";"indukKabupaten";"kodeWilayahIndukKabupaten"
"180800";Kab. Parigi Moutong;2;"180000";Prov. Sulawesi Tengah;"180000";"";""
"180400";Kab. Banggai;2;"180000";Prov. Sulawesi Tengah;"180000";"";""
"180200";Kab. Donggala;2;"180000";Prov. Sulawesi Tengah;"180000";"";""
"181000";Kab. Sigi;2;"180000";Prov. Sulawesi Tengah;"180000";"";""
"180300";Kab. Poso;2;"180000";Prov. Sulawesi Tengah;"180000";"";""
"186000";Kota Palu;2;"180000";Prov. Sulawesi Tengah;"180000";"";""
"180900";Kab. Tojo Una-Una;2;"180000";Prov. Sulawesi Tengah;"180000";"";""
"180600";Kab. Tolitoli;2;"180000";Prov. Sulawesi Tengah;"180000";"";""
"180700";Kab. Morowali;2;"180000";Prov. Sulawesi Tengah;"180000";"";""
"180100";Kab. Banggai Kepulauan;2;"180000";Prov. Sulawesi Tengah;"180000";"";""
"181200";Kab. Morowali Utara;2;"180000";Prov. Sulawesi Tengah;"180000";"";""
"180500";Kab. Buol;2;"180000";Prov. Sulawesi Tengah;"180000";"";""
"181100";Kab. Banggai Laut;2;"180000";Prov. Sulawesi Tengah;"180000";"";""
"196000";Kota Makassar;2;"190000";Prov. Sulawesi Selatan;"190000";"";""
"190700";Kab. Bone;2;"190000";Prov. Sulawesi Selatan;"190000";"";""
"190300";Kab. Gowa;2;"190000";Prov. Sulawesi Selatan;"190000";"";""
"191100";Kab. Bulukumba;2;"190000";Prov. Sulawesi Selatan;"190000";"";""
"190800";Kab. Wajo;2;"190000";Prov. Sulawesi Selatan;"190000";"";""
"190200";Kab. Pangkajene Kepulauan;2;"190000";Prov. Sulawesi Selatan;"190000";"";""
"190500";Kab. Jeneponto;2;"190000";Prov. Sulawesi Selatan;"190000";"";""
"191700";Kab. Luwu;2;"190000";Prov. Sulawesi Selatan;"190000";"";""
"191200";Kab. Sinjai;2;"190000";Prov. Sulawesi Selatan;"190000";"";""
"190100";Kab. Maros;2;"190000";Prov. Sulawesi Selatan;"190000";"";""
"191400";Kab. Pinrang;2;"190000";Prov. Sulawesi Selatan;"190000";"";""
"191800";Kab. Tana Toraja;2;"190000";Prov. Sulawesi Selatan;"190000";"";""
"190400";Kab. Takalar;2;"190000";Prov. Sulawesi Selatan;"190000";"";""
"192400";Kab. Luwu Utara;2;"190000";Prov. Sulawesi Selatan;"190000";"";""
"191500";Kab. Sidenreng Rappang;2;"190000";Prov. Sulawesi Selatan;"190000";"";""
"191600";Kab. Enrekang;2;"190000";Prov. Sulawesi Selatan;"190000";"";""
"192700";Kab. Toraja Utara;2;"190000";Prov. Sulawesi Selatan;"190000";"";""
"190600";Kab. Barru;2;"190000";Prov. Sulawesi Selatan;"190000";"";""
"190900";Kab. Soppeng;2;"190000";Prov. Sulawesi Selatan;"190000";"";""
"192600";Kab. Luwu Timur;2;"190000";Prov. Sulawesi Selatan;"190000";"";""
"191000";Kab. Bantaeng;2;"190000";Prov. Sulawesi Selatan;"190000";"";""
"191300";Kab. Kepulauan Selayar;2;"190000";Prov. Sulawesi Selatan;"190000";"";""
"196200";Kota Palopo;2;"190000";Prov. Sulawesi Selatan;"190000";"";""
"196100";Kota Parepare;2;"190000";Prov. Sulawesi Selatan;"190000";"";""
"200500";Kab. Konawe Selatan;2;"200000";Prov. Sulawesi Tenggara;"200000";"";""
"200200";Kab. Muna;2;"200000";Prov. Sulawesi Tenggara;"200000";"";""
"200100";Kab. Konawe;2;"200000";Prov. Sulawesi Tenggara;"200000";"";""
"200700";Kab. Bombana;2;"200000";Prov. Sulawesi Tenggara;"200000";"";""
"200400";Kab. Kolaka;2;"200000";Prov. Sulawesi Tenggara;"200000";"";""
"206000";Kota Kendari;2;"200000";Prov. Sulawesi Tenggara;"200000";"";""
"200300";Kab. Buton;2;"200000";Prov. Sulawesi Tenggara;"200000";"";""
"201100";Kab. Kolaka Timur;2;"200000";Prov. Sulawesi Tenggara;"200000";"";""
"200600";Kab. Wakatobi;2;"200000";Prov. Sulawesi Tenggara;"200000";"";""
"201300";Kab. Muna Barat;2;"200000";Prov. Sulawesi Tenggara;"200000";"";""
"200800";Kab. Kolaka Utara;2;"200000";Prov. Sulawesi Tenggara;"200000";"";""
"200900";Kab. Konawe Utara;2;"200000";Prov. Sulawesi Tenggara;"200000";"";""
"201600";Kab. Buton Tengah;2;"200000";Prov. Sulawesi Tenggara;"200000";"";""
"201000";Kab. Buton Utara;2;"200000";Prov. Sulawesi Tenggara;"200000";"";""
"206100";Kota Baubau;2;"200000";Prov. Sulawesi Tenggara;"200000";"";""
"201400";Kab. Buton Selatan;2;"200000";Prov. Sulawesi Tenggara;"200000";"";""
"201200";Kab. Konawe Kepulauan;2;"200000";Prov. Sulawesi Tenggara;"200000";"";""
"210100";Kab. Maluku Tengah;2;"210000";Prov. Maluku;"210000";"";""
"210500";Kab. Seram Bagian Barat;2;"210000";Prov. Maluku;"210000";"";""
"216000";Kota Ambon;2;"210000";Prov. Maluku;"210000";"";""
"210200";Kab. Maluku Tenggara;2;"210000";Prov. Maluku;"210000";"";""
"210800";Kab. Maluku Barat Daya;2;"210000";Prov. Maluku;"210000";"";""
"210600";Kab. Seram Bagian Timur;2;"210000";Prov. Maluku;"210000";"";""
"210300";Kab. Buru;2;"210000";Prov. Maluku;"210000";"";""
"210700";Kab. Kepulauan Aru;2;"210000";Prov. Maluku;"210000";"";""
"210400";Kab. Kepulauan Tanimbar;2;"210000";Prov. Maluku;"210000";"";""
"210900";Kab. Buru Selatan;2;"210000";Prov. Maluku;"210000";"";""
"216100";Kota Tual;2;"210000";Prov. Maluku;"210000";"";""
"220100";Kab. Buleleng;2;"220000";Prov. Bali;"220000";"";""
"226000";Kota Denpasar;2;"220000";Prov. Bali;"220000";"";""
"220400";Kab. Badung;2;"220000";Prov. Bali;"220000";"";""
"220300";Kab. Tabanan;2;"220000";Prov. Bali;"220000";"";""
"220800";Kab. Karang Asem;2;"220000";Prov. Bali;"220000";"";""
"220500";Kab. Gianyar;2;"220000";Prov. Bali;"220000";"";""
"220200";Kab. Jembrana;2;"220000";Prov. Bali;"220000";"";""
"220700";Kab. Bangli;2;"220000";Prov. Bali;"220000";"";""
"220600";Kab. Klungkung;2;"220000";Prov. Bali;"220000";"";""
"230300";Kab. Lombok Timur;2;"230000";Prov. Nusa Tenggara Barat;"230000";"";""
"230200";Kab. Lombok Tengah;2;"230000";Prov. Nusa Tenggara Barat;"230000";"";""
"230600";Kab. Bima;2;"230000";Prov. Nusa Tenggara Barat;"230000";"";""
"230100";Kab. Lombok Barat;2;"230000";Prov. Nusa Tenggara Barat;"230000";"";""
"230400";Kab. Sumbawa;2;"230000";Prov. Nusa Tenggara Barat;"230000";"";""
"230500";Kab. Dompu;2;"230000";Prov. Nusa Tenggara Barat;"230000";"";""
"236000";Kota Mataram;2;"230000";Prov. Nusa Tenggara Barat;"230000";"";""
"230800";Kab. Lombok Utara;2;"230000";Prov. Nusa Tenggara Barat;"230000";"";""
"230700";Kab. Sumbawa Barat;2;"230000";Prov. Nusa Tenggara Barat;"230000";"";""
"236100";Kota Bima;2;"230000";Prov. Nusa Tenggara Barat;"230000";"";""
"240300";Kab. Timor Tengah Selatan;2;"240000";Prov. Nusa Tenggara Timur;"240000";"";""
"240100";Kab. Kupang;2;"240000";Prov. Nusa Tenggara Timur;"240000";"";""
"240800";Kab. Sikka;2;"240000";Prov. Nusa Tenggara Timur;"240000";"";""
"240600";Kab. Alor;2;"240000";Prov. Nusa Tenggara Timur;"240000";"";""
"241900";Kab. Sumba Barat Daya;2;"240000";Prov. Nusa Tenggara Timur;"240000";"";""
"242000";Kab. Manggarai Timur;2;"240000";Prov. Nusa Tenggara Timur;"240000";"";""
"240900";Kab. Ende;2;"240000";Prov. Nusa Tenggara Timur;"240000";"";""
"240400";Kab. Timor Tengah Utara;2;"240000";Prov. Nusa Tenggara Timur;"240000";"";""
"240700";Kab. Flores Timur;2;"240000";Prov. Nusa Tenggara Timur;"240000";"";""
"241100";Kab. Manggarai;2;"240000";Prov. Nusa Tenggara Timur;"240000";"";""
"241200";Kab. Sumba Timur;2;"240000";Prov. Nusa Tenggara Timur;"240000";"";""
"241600";Kab. Manggarai Barat;2;"240000";Prov. Nusa Tenggara Timur;"240000";"";""
"246000";Kota Kupang;2;"240000";Prov. Nusa Tenggara Timur;"240000";"";""
"242200";Kab. Malaka;2;"240000";Prov. Nusa Tenggara Timur;"240000";"";""
"240500";Kab. Belu;2;"240000";Prov. Nusa Tenggara Timur;"240000";"";""
"241000";Kab. Ngada;2;"240000";Prov. Nusa Tenggara Timur;"240000";"";""
"241700";Kab. Nagekeo;2;"240000";Prov. Nusa Tenggara Timur;"240000";"";""
"241500";Kab. Rote-Ndao;2;"240000";Prov. Nusa Tenggara Timur;"240000";"";""
"241400";Kab. Lembata;2;"240000";Prov. Nusa Tenggara Timur;"240000";"";""
"241300";Kab. Sumba Barat;2;"240000";Prov. Nusa Tenggara Timur;"240000";"";""
"242100";Kab. Sabu Raijua;2;"240000";Prov. Nusa Tenggara Timur;"240000";"";""
"241800";Kab. Sumba Tengah;2;"240000";Prov. Nusa Tenggara Timur;"240000";"";""
"250100";Kab. Jayapura;2;"250000";Prov. Papua;"250000";"";""
"250200";Kab. Biak Numfor;2;"250000";Prov. Papua;"250000";"";""
"256000";Kota Jayapura;2;"250000";Prov. Papua;"250000";"";""
"250300";Kab. Kepulauan Yapen;2;"250000";Prov. Papua;"250000";"";""
"252000";Kab. Keerom;2;"250000";Prov. Papua;"250000";"";""
"251900";Kab. Sarmi;2;"250000";Prov. Papua;"250000";"";""
"252800";Kab. Memberamo Raya;2;"250000";Prov. Papua;"250000";"";""
"252600";Kab. Waropen;2;"250000";Prov. Papua;"250000";"";""
"252700";Kab. Supiori;2;"250000";Prov. Papua;"250000";"";""
"260100";Kab. Bengkulu Utara;2;"260000";Prov. Bengkulu;"260000";"";""
"266000";Kota Bengkulu;2;"260000";Prov. Bengkulu;"260000";"";""
"260800";Kab. Seluma;2;"260000";Prov. Bengkulu;"260000";"";""
"260700";Kab. Kaur;2;"260000";Prov. Bengkulu;"260000";"";""
"260300";Kab. Bengkulu Selatan;2;"260000";Prov. Bengkulu;"260000";"";""
"260400";Kab. Muko-muko;2;"260000";Prov. Bengkulu;"260000";"";""
"260200";Kab. Rejang Lebong;2;"260000";Prov. Bengkulu;"260000";"";""
"260900";Kab. Bengkulu Tengah;2;"260000";Prov. Bengkulu;"260000";"";""
"260500";Kab. Kepahiang;2;"260000";Prov. Bengkulu;"260000";"";""
"260600";Kab. Lebong;2;"260000";Prov. Bengkulu;"260000";"";""
"270500";Kab. Halmahera Selatan;2;"270000";Prov. Maluku Utara;"270000";"";""
"270400";Kab. halmahera Utara;2;"270000";Prov. Maluku Utara;"270000";"";""
"270300";Kab. Halmahera Barat;2;"270000";Prov. Maluku Utara;"270000";"";""
"270700";Kab. Kepulauan Sula;2;"270000";Prov. Maluku Utara;"270000";"";""
"276100";Kota Tidore Kepulauan;2;"270000";Prov. Maluku Utara;"270000";"";""
"270100";Kab. Pulau Taliabu;2;"270000";Prov. Maluku Utara;"270000";"";""
"276000";Kota Ternate;2;"270000";Prov. Maluku Utara;"270000";"";""
"270600";Kab. Halmahera Timur;2;"270000";Prov. Maluku Utara;"270000";"";""
"270800";Kab. Kepulauan Morotai;2;"270000";Prov. Maluku Utara;"270000";"";""
"270200";Kab. Halmahera Tengah;2;"270000";Prov. Maluku Utara;"270000";"";""
"280300";Kab. Tangerang;2;"280000";Prov. Banten;"280000";"";""
"280400";Kab. Serang;2;"280000";Prov. Banten;"280000";"";""
"280100";Kab. Pandeglang;2;"280000";Prov. Banten;"280000";"";""
"280200";Kab. Lebak;2;"280000";Prov. Banten;"280000";"";""
"286100";Kota Tangerang;2;"280000";Prov. Banten;"280000";"";""
"286300";Kota Tangerang Selatan;2;"280000";Prov. Banten;"280000";"";""
"286200";Kota Serang;2;"280000";Prov. Banten;"280000";"";""
"286000";Kota Cilegon;2;"280000";Prov. Banten;"280000";"";""
"290100";Kab. Bangka;2;"290000";Prov. Kepulauan Bangka Belitung;"290000";"";""
"290400";Kab. Bangka Barat;2;"290000";Prov. Kepulauan Bangka Belitung;"290000";"";""
"290300";Kab. Bangka Tengah;2;"290000";Prov. Kepulauan Bangka Belitung;"290000";"";""
"290200";Kab. Belitung;2;"290000";Prov. Kepulauan Bangka Belitung;"290000";"";""
"296000";Kota Pangkalpinang;2;"290000";Prov. Kepulauan Bangka Belitung;"290000";"";""
"290500";Kab. Bangka Selatan;2;"290000";Prov. Kepulauan Bangka Belitung;"290000";"";""
"290600";Kab. Belitung Timur;2;"290000";Prov. Kepulauan Bangka Belitung;"290000";"";""
"300200";Kab. Gorontalo;2;"300000";Prov. Gorontalo;"300000";"";""
"300400";Kab. Bone Bolango;2;"300000";Prov. Gorontalo;"300000";"";""
"300100";Kab. Boalemo;2;"300000";Prov. Gorontalo;"300000";"";""
"300300";Kab. Pohuwato;2;"300000";Prov. Gorontalo;"300000";"";""
"300500";Kab. Gorontalo Utara;2;"300000";Prov. Gorontalo;"300000";"";""
"306000";Kota Gorontalo;2;"300000";Prov. Gorontalo;"300000";"";""
"316000";Kota Batam;2;"310000";Prov. Kepulauan Riau;"310000";"";""
"310200";Kab. Karimun;2;"310000";Prov. Kepulauan Riau;"310000";"";""
"310100";Kab. Bintan;2;"310000";Prov. Kepulauan Riau;"310000";"";""
"310400";Kab. Lingga;2;"310000";Prov. Kepulauan Riau;"310000";"";""
"310300";Kab. Natuna;2;"310000";Prov. Kepulauan Riau;"310000";"";""
"316100";Kota Tanjungpinang;2;"310000";Prov. Kepulauan Riau;"310000";"";""
"310500";Kab. Kepulauan Anambas;2;"310000";Prov. Kepulauan Riau;"310000";"";""
"320500";Kab. Manokwari;2;"320000";Prov. Papua Barat;"320000";"";""
"320400";Kab. Teluk Bintuni;2;"320000";Prov. Papua Barat;"320000";"";""
"320100";Kab. Fak-Fak;2;"320000";Prov. Papua Barat;"320000";"";""
"320200";Kab. Kaimana;2;"320000";Prov. Papua Barat;"320000";"";""
"320300";Kab. Teluk Wondama;2;"320000";Prov. Papua Barat;"320000";"";""
"321100";Kab. Pegunungan Arfak;2;"320000";Prov. Papua Barat;"320000";"";""
"321200";Kab. Manokwari Selatan;2;"320000";Prov. Papua Barat;"320000";"";""
"330300";Kab. Polewali Mandar;2;"330000";Prov. Sulawesi Barat;"330000";"";""
"330400";Kab. Mamasa;2;"330000";Prov. Sulawesi Barat;"330000";"";""
"330100";Kab. Mamuju;2;"330000";Prov. Sulawesi Barat;"330000";"";""
"330500";Kab. Majene;2;"330000";Prov. Sulawesi Barat;"330000";"";""
"330200";Kab. Pasangkayu;2;"330000";Prov. Sulawesi Barat;"330000";"";""
"330600";Kab. Mamuju Tengah;2;"330000";Prov. Sulawesi Barat;"330000";"";""
"340500";Kab. Nunukan;2;"340000";Prov. Kalimantan Utara;"340000";"";""
"340200";Kab. Bulungan;2;"340000";Prov. Kalimantan Utara;"340000";"";""
"340100";Kab. Malinau;2;"340000";Prov. Kalimantan Utara;"340000";"";""
"346000";Kota Tarakan;2;"340000";Prov. Kalimantan Utara;"340000";"";""
"340300";Kab. Tana Tidung;2;"340000";Prov. Kalimantan Utara;"340000";"";""
"350400";Malaysia;2;"350000";Luar Negeri;"350000";"";""
"350800";Arab Saudi;2;"350000";Luar Negeri;"350000";"";""
"350300";Mesir;2;"350000";Luar Negeri;"350000";"";""
"350500";Myanmar;2;"350000";Luar Negeri;"350000";"";""
"351000";Singapura;2;"350000";Luar Negeri;"350000";"";""
"350200";Japan;2;"350000";Luar Negeri;"350000";"";""
"351200";Thailand;2;"350000";Luar Negeri;"350000";"";""
"351300";Taiwan;2;"350000";Luar Negeri;"350000";"";""
"350100";Belanda;2;"350000";Luar Negeri;"350000";"";""
"350600";Filipina;2;"350000";Luar Negeri;"350000";"";""
"351400";Cina;2;"350000";Luar Negeri;"350000";"";""
"351500";Brunei Darussalam;2;"350000";Luar Negeri;"350000";"";""
"360100";Kab. Nabire;2;"360000";Prov. Papua Tengah;"360000";"";""
"360400";Kab. Mimika;2;"360000";Prov. Papua Tengah;"360000";"";""
"360300";Kab. Paniai;2;"360000";Prov. Papua Tengah;"360000";"";""
"360800";Kab. Deiyai;2;"360000";Prov. Papua Tengah;"360000";"";""
"360600";Kab. Dogiyai;2;"360000";Prov. Papua Tengah;"360000";"";""
"360500";Kab. Puncak;2;"360000";Prov. Papua Tengah;"360000";"";""
"360200";Kab. Puncak Jaya;2;"360000";Prov. Papua Tengah;"360000";"";""
"360700";Kab. Intan Jaya;2;"360000";Prov. Papua Tengah;"360000";"";""
"370100";Kab. Merauke;2;"370000";Prov. Papua Selatan;"370000";"";""
"370300";Kab. Mappi;2;"370000";Prov. Papua Selatan;"370000";"";""
"370400";Kab. Asmat;2;"370000";Prov. Papua Selatan;"370000";"";""
"370200";Kab. Boven Digoel;2;"370000";Prov. Papua Selatan;"370000";"";""
"380100";Kab. Jayawijaya;2;"380000";Prov. Papua Pegunungan;"380000";"";""
"380300";Kab. Yahukimo;2;"380000";Prov. Papua Pegunungan;"380000";"";""
"380200";Kab. Pegunungan Bintang;2;"380000";Prov. Papua Pegunungan;"380000";"";""
"380700";Kab. Lanny Jaya;2;"380000";Prov. Papua Pegunungan;"380000";"";""
"380400";Kab. Tolikara;2;"380000";Prov. Papua Pegunungan;"380000";"";""
"380600";Kab. Yalimo;2;"380000";Prov. Papua Pegunungan;"380000";"";""
"380500";Kab. Mamberamo Tengah;2;"380000";Prov. Papua Pegunungan;"380000";"";""
"380800";Kab. Nduga;2;"380000";Prov. Papua Pegunungan;"380000";"";""
"390400";Kab. Sorong;2;"390000";Prov. Papua Barat Daya;"390000";"";""
"390600";Kota Sorong;2;"390000";Prov. Papua Barat Daya;"390000";"";""
"390200";Kab. Raja Ampat;2;"390000";Prov. Papua Barat Daya;"390000";"";""
"390300";Kab. Sorong Selatan;2;"390000";Prov. Papua Barat Daya;"390000";"";""
"390500";Kab. Tambrauw;2;"390000";Prov. Papua Barat Daya;"390000";"";""
"390100";Kab. Maybrat;2;"390000";Prov. Papua Barat Daya;"390000";"";""
"010101";Kec. Kepulauan Seribu Selatan;3;"010100";Prov. D.K.I. Jakarta;"010000";Kab. Kepulauan Seribu;"010100"
"010102";Kec. Kepulauan Seribu Utara;3;"010100";Prov. D.K.I. Jakarta;"010000";Kab. Kepulauan Seribu;"010100"
"016006";Kec. Kemayoran;3;"016000";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Pusat;"016000"
"016001";Kec. Tanah Abang;3;"016000";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Pusat;"016000"
"016007";Kec. Sawah Besar;3;"016000";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Pusat;"016000"
"016008";Kec. Gambir;3;"016000";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Pusat;"016000"
"016003";Kec. Senen;3;"016000";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Pusat;"016000"
"016005";Kec. Cempaka Putih;3;"016000";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Pusat;"016000"
"016002";Kec. Menteng;3;"016000";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Pusat;"016000"
"016004";Kec. Johar Baru;3;"016000";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Pusat;"016000"
"016103";Kec. Tanjung Priok;3;"016100";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Utara;"016100"
"016106";Kec. Cilincing;3;"016100";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Utara;"016100"
"016101";Kec. Penjaringan;3;"016100";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Utara;"016100"
"016104";Kec. Koja;3;"016100";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Utara;"016100"
"016105";Kec. Kelapa Gading;3;"016100";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Utara;"016100"
"016102";Kec. Pademangan;3;"016100";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Utara;"016100"
"016207";Kec. Cengkareng;3;"016200";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Barat;"016200"
"016208";Kec. Kali Deres;3;"016200";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Barat;"016200"
"016201";Kec. Kembangan;3;"016200";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Barat;"016200"
"016202";Kec. Kebon Jeruk;3;"016200";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Barat;"016200"
"016204";Kec. Grogol Petamburan;3;"016200";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Barat;"016200"
"016205";Kec. Tambora;3;"016200";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Barat;"016200"
"016203";Kec. Palmerah;3;"016200";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Barat;"016200"
"016206";Kec. Taman Sari;3;"016200";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Barat;"016200"
"016301";Kec. Jagakarsa;3;"016300";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Selatan;"016300"
"016305";Kec. Kebayoran Lama;3;"016300";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Selatan;"016300"
"016302";Kec. Pasar Minggu;3;"016300";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Selatan;"016300"
"016303";Kec. Cilandak;3;"016300";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Selatan;"016300"
"016304";Kec. Pesanggrahan;3;"016300";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Selatan;"016300"
"016309";Kec. Tebet;3;"016300";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Selatan;"016300"
"016306";Kec. Kebayoran Baru;3;"016300";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Selatan;"016300"
"016307";Kec. Mampang Prapatan;3;"016300";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Selatan;"016300"
"061204";Kec. Peudada;3;"061200";Prov. Aceh;"060000";Kab. Bireuen;"061200"
"016308";Kec. Pancoran;3;"016300";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Selatan;"016300"
"016310";Kec. Setia Budi;3;"016300";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Selatan;"016300"
"016407";Kec. Duren Sawit;3;"016400";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Timur;"016400"
"016408";Kec. Cakung;3;"016400";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Timur;"016400"
"016406";Kec. Jatinegara;3;"016400";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Timur;"016400"
"016409";Kec. Pulo Gadung;3;"016400";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Timur;"016400"
"016405";Kec. Kramat Jati;3;"016400";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Timur;"016400"
"016403";Kec. Cipayung;3;"016400";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Timur;"016400"
"016402";Kec. Ciracas;3;"016400";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Timur;"016400"
"016401";Kec. Pasar Rebo;3;"016400";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Timur;"016400"
"016404";Kec. Makasar;3;"016400";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Timur;"016400"
"016410";Kec. Matraman;3;"016400";Prov. D.K.I. Jakarta;"010000";Kota Jakarta Timur;"016400"
"020521";Kec. Cibinong;3;"020500";Prov. Jawa Barat;"020000";Kab. Bogor;"020500"
"020518";Kec. Cileungsi;3;"020500";Prov. Jawa Barat;"020000";Kab. Bogor;"020500"
"020519";Kec. Gunungputri;3;"020500";Prov. Jawa Barat;"020000";Kab. Bogor;"020500"
"020522";Kec. Bojong Gede;3;"020500";Prov. Jawa Barat;"020000";Kab. Bogor;"020500"
"020517";Kec. Jonggol;3;"020500";Prov. Jawa Barat;"020000";Kab. Bogor;"020500"
"020520";Kec. Citeureup;3;"020500";Prov. Jawa Barat;"020000";Kab. Bogor;"020500"
"020503";Kec. Pamijahan;3;"020500";Prov. Jawa Barat;"020000";Kab. Bogor;"020500"
"020504";Kec. Cibungbulang;3;"020500";Prov. Jawa Barat;"020000";Kab. Bogor;"020500"
"020527";Kec. Cigudeg;3;"020500";Prov. Jawa Barat;"020000";Kab. Bogor;"020500"
"020525";Kec. Gunung Sindur;3;"020500";Prov. Jawa Barat;"020000";Kab. Bogor;"020500"
"020502";Kec. Leuwiliang;3;"020500";Prov. Jawa Barat;"020000";Kab. Bogor;"020500"
"020530";Kec. Parungpanjang;3;"020500";Prov. Jawa Barat;"020000";Kab. Bogor;"020500"
"020505";Kec. Ciampea;3;"020500";Prov. Jawa Barat;"020000";Kab. Bogor;"020500"
"020526";Kec. Rumpin;3;"020500";Prov. Jawa Barat;"020000";Kab. Bogor;"020500"
"020513";Kec. Sukaraja;3;"020500";Prov. Jawa Barat;"020000";Kab. Bogor;"020500"
"020514";Kec. Babakan Madang;3;"020500";Prov. Jawa Barat;"020000";Kab. Bogor;"020500"
"020523";Kec. Kemang;3;"020500";Prov. Jawa Barat;"020000";Kab. Bogor;"020500"
"020532";Kec. Ciseeng;3;"020500";Prov. Jawa Barat;"020000";Kab. Bogor;"020500"
